route_id	trip_id	trip_headsign
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_262	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_263	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_264	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_265	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_266	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_267	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_268	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_269	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_270	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_271	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_272	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_260	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_273	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_274	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_141	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_213	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_275	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_276	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_144	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_277	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_278	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_279	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_27	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_280	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_241	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_281	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_283	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_284	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_285	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_286	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_287	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_288	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_305	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_28	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_290	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_291	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_292	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_293	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_294	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_92	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_295	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_296	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_297	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_99	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_98	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_218	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_97	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_96	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_95	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_93	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_92	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_298	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_243	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_90	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_299	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_8	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_89	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_29	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_88	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_30	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_31	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_87	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_86	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_32	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_85	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_84	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_83	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_82	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_81	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_48	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_87	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_80	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_79	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_34	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_78	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_77	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_76	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_88	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_214	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_90	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_35	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_143	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_129	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_93	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_36	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_37	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_94	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_95	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_38	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_97	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_39	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_98	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_162	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_3	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_40	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_41	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_42	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_43	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_44	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_282	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_46	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_47	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_64	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_255	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_215	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_49	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_4	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_50	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_51	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_219	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_52	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_53	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_54	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_36	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_147	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_55	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_212	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_56	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_57	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_58	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_59	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_5	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_60	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_61	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_73	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_75	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_62	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_63	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_70	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_65	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_66	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_67	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_68	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_69	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_6	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_45	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953993_71	Trocadéro
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_259	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_258	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_133	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_257	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_256	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_244	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_130	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_25	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_253	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_252	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_131	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_134	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_251	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_250	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_24	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_245	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_132	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_246	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_249	Nation
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086079_2953988_247	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_73	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_203	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_147	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_148	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_149	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_152	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_159	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_162	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_15	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_146	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_160	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_151	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_150	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_145	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_163	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_164	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_165	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_166	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_159	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_167	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_168	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_169	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_144	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_143	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_16	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_171	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_172	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_154	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_155	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_156	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_22	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_131	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_173	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_20	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_79	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_100	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_236	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_101	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_102	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_103	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_104	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_105	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_23	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_234	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_106	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_21	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_18	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_190	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_158	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_191	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_64	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_65	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_66	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_67	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_142	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_174	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_175	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_176	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_158	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_68	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_177	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_6	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_15	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_108	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_160	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_129	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_153	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_141	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_157	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_70	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_156	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_210	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_78	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_107	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_71	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_161	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_73	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_74	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_75	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_162	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_186	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_78	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_79	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_163	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_77	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_76	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_75	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_74	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_153	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_72	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_164	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_7	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_71	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_70	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_69	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_68	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_7	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_80	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_81	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_67	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_66	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_103	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_113	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_102	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_101	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_65	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_64	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_63	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_62	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_61	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_82	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_60	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_100	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_54	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_5	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_59	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_58	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_57	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_56	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_55	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_53	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_2953988_95	Nation
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_52	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_51	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_50	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_49	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_48	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_47	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_83	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_46	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_45	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_44	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_43	Trocadéro
IDFM:C01376	IDFM:RATP:112742-C01376-COU_RATP_5086082_3129069_42	Trocadéro
