stop_id	stop_name	parent_station
IDFM:21995	Jourdain	IDFM:71868
IDFM:462962	République	IDFM:71311
IDFM:422038	Viroflay - Rive Gauche	IDFM:63923
IDFM:463151	Concorde	IDFM:71298
IDFM:22045	Solférino	IDFM:71270
IDFM:483904	Mairie d'Aubervilliers	IDFM:72524
IDFM:478999	Germaine Tailleferre	IDFM:70350
IDFM:2346	Georges Pompidou	IDFM:70149
IDFM:42101	Épinay - Orgemont	IDFM:72382
IDFM:21999	Mairie des Lilas	IDFM:71909
IDFM:486836	Noveos	IDFM:69978
IDFM:462993	Saint-Germain-des-Prés	IDFM:71216
IDFM:462945	Rambuteau	IDFM:71273
IDFM:22233	Asnières - Gennevilliers Les Courtilles	IDFM:72286
IDFM:21928	Jasmin	IDFM:73657
IDFM:462970	Saint-Lazare	IDFM:71370
IDFM:35941	La Belle Epine	IDFM:69762
IDFM:463087	Châtillon-Montrouge	IDFM:461505
IDFM:463103	Denfert-Rochereau	IDFM:71056
IDFM:463303	Saint-François-Xavier	IDFM:71204
IDFM:22093	Champs-Élysées - Clemenceau	IDFM:71305
IDFM:24114	Porte de Versailles - Parc des Expositions	IDFM:71045
IDFM:463227	Palais Royal - Musée du Louvre	IDFM:71297
IDFM:24426	La Courneuve - 8 Mai 1945	IDFM:73696
IDFM:463202	La Motte-Picquet - Grenelle	IDFM:71199
IDFM:463197	Gare de Lyon	IDFM:73626
IDFM:28860	Petit Pierrefitte	IDFM:72371
IDFM:22380	Porte d'Italie	IDFM:70596
IDFM:463298	Rue des Boulets	IDFM:71694
IDFM:21903	République	IDFM:71311
IDFM:22208	Porte de Charenton	IDFM:71579
IDFM:463062	Notre-Dame-de-Lorette	IDFM:71350
IDFM:482427	Marché de Saint-Denis	IDFM:72333
IDFM:463174	Gallieni	IDFM:71817
IDFM:22022	Porte de Bagnolet	IDFM:71799
IDFM:24398	Ella Fitzgerald	IDFM:73799
IDFM:21976	Sèvres - Babylone	IDFM:71203
IDFM:22169	Nationale	IDFM:71043
IDFM:21974	Porte d'Auteuil	IDFM:71169
IDFM:463252	Place de Clichy	IDFM:71435
IDFM:2272	Terminal 3	IDFM:73596
IDFM:463041	Tuileries	IDFM:71284
IDFM:42126	Saint-Denis - Gare	IDFM:72323
IDFM:463199	Invalides	IDFM:71274
IDFM:463128	Bercy	IDFM:71607
IDFM:473828	Orly 4	IDFM:63278
IDFM:463064	Madeleine	IDFM:71324
IDFM:24403	Porte de Pantin - Parc de la Villette	IDFM:71989
IDFM:21905	Oberkampf	IDFM:71803
IDFM:462995	Odéon	IDFM:73618
IDFM:24396	Porte de Vincennes	IDFM:71663
IDFM:24137	Avenue de France	IDFM:427076
IDFM:463176	Croix de Chavaux	IDFM:71756
IDFM:22020	Père Lachaise	IDFM:71787
IDFM:21997	Arts et Métiers	IDFM:71293
IDFM:23296	Libération	IDFM:72472
IDFM:22167	Picpus	IDFM:71639
IDFM:22382	Le Peletier	IDFM:478885
IDFM:42103	Les Mobiles	IDFM:72367
IDFM:22192	La Tour-Maubourg	IDFM:71242
IDFM:463324	Villejuif Paul Vaillant-Couturier	IDFM:70248
IDFM:22631	La Courneuve - Six Routes	IDFM:72637
IDFM:2344	Hôpital Béclère	IDFM:423879
IDFM:21951	Place des Fêtes	IDFM:71885
IDFM:22144	Mouton-Duvernet	IDFM:73653
IDFM:22210	Charenton - Écoles	IDFM:70648
IDFM:462437	Angélique Compoint - Porte de Montmartre	IDFM:72081
IDFM:478976	Musée MAC VAL	IDFM:70198
IDFM:463039	Buzenval	IDFM:479928
IDFM:462414	Porte de Clignancourt	IDFM:478883
IDFM:22121	Courcelles	IDFM:71376
IDFM:22091	Hôtel de Ville	IDFM:415852
IDFM:463016	Vavin	IDFM:71117
IDFM:463301	Saint-Denis - Porte de Paris	IDFM:72285
IDFM:463105	Corvisart	IDFM:71013
IDFM:462947	Pasteur	IDFM:71125
IDFM:463229	Pernety	IDFM:412687
IDFM:28856	Alcide d'Orbigny	IDFM:72414
IDFM:22190	Commerce	IDFM:71132
IDFM:25631	Porte de Versailles	IDFM:71045
IDFM:463130	Bérault	IDFM:71650
IDFM:22072	Nation	IDFM:71673
IDFM:22001	Stalingrad	IDFM:71961
IDFM:22142	Réaumur - Sébastopol	IDFM:73636
IDFM:22212	Créteil - Université	IDFM:70172
IDFM:21955	Bibliothèque François Mitterrand	IDFM:71572
IDFM:463060	Châtelet	IDFM:71264
IDFM:21978	Odéon	IDFM:73618
IDFM:22024	Quatre Septembre	IDFM:71313
IDFM:463153	Corentin Celton	IDFM:70990
IDFM:24118	Porte d'Orléans	IDFM:70657
IDFM:462989	Quatre Septembre	IDFM:71313
IDFM:22117	Monceau	IDFM:73671
IDFM:22376	Palais Royal - Musée du Louvre	IDFM:71297
IDFM:23303	Stade Géo André	IDFM:73697
IDFM:42128	Jean Vilar	IDFM:72378
IDFM:21932	Chaussée d'Antin - La Fayette	IDFM:73689
IDFM:24141	Maryse Bastié	IDFM:73623
IDFM:479384	Garges - Sarcelles	IDFM:65582
IDFM:22629	La Courneuve - 8 Mai 1945	IDFM:73696
IDFM:22258	Auguste Delaune	IDFM:72479
IDFM:23444	Musée de Sèvres	IDFM:70692
IDFM:35937	La Belle Epine	IDFM:69762
IDFM:23298	La Ferme	IDFM:73787
IDFM:463035	Billancourt	IDFM:71034
IDFM:462943	Nation	IDFM:71673
IDFM:22235	Malakoff - Plateau de Vanves	IDFM:73766
IDFM:462966	Sèvres - Babylone	IDFM:71203
IDFM:22095	Charles de Gaulle - Etoile	IDFM:71347
IDFM:463012	Porte de Vincennes	IDFM:71663
IDFM:463085	Plaisance	IDFM:71039
IDFM:463322	Victor Hugo	IDFM:71315
IDFM:2342	Hôpital Béclère	IDFM:423879
IDFM:463225	Maisons-Alfort - Stade	IDFM:70426
IDFM:23301	Hôtel de Ville de la Courneuve	IDFM:72622
IDFM:22119	La Chapelle	IDFM:71434
IDFM:42105	Blumenthal	IDFM:72364
IDFM:22378	Pont Marie (Cité des Arts)	IDFM:71217
IDFM:24424	Drancy - Avenir	IDFM:72549
IDFM:463204	La Tour-Maubourg	IDFM:71242
IDFM:478974	Orly - Gaston Viens	IDFM:69656
IDFM:22627	Escadrille Normandie-Niemen	IDFM:72517
IDFM:463296	Rome	IDFM:71408
IDFM:21930	Exelmans	IDFM:71124
IDFM:463037	Richelieu - Drouot	IDFM:71330
IDFM:23442	Les Milons	IDFM:73613
IDFM:35939	Saarinen	IDFM:69700
IDFM:463107	Le Kremlin-Bicêtre	IDFM:70452
IDFM:22237	Châtillon-Montrouge	IDFM:461505
IDFM:462968	Rennes	IDFM:73640
IDFM:463083	Duroc	IDFM:71159
IDFM:463014	Antony	IDFM:69759
IDFM:478997	Mairie de Vitry-sur-Seine	IDFM:70169
IDFM:463250	Parmentier	IDFM:71801
IDFM:22047	Vaugirard	IDFM:71091
IDFM:28858	Joncherolles	IDFM:73922
IDFM:42130	Pablo Neruda	IDFM:72387
IDFM:463178	Église de Pantin	IDFM:72024
IDFM:463132	Bolivar	IDFM:71920
IDFM:480531	Porte de Clichy	IDFM:71545
IDFM:462991	Gambetta	IDFM:71808
IDFM:22188	Boucicaut	IDFM:412992
IDFM:24139	Alexandra David-Néel	IDFM:71632
IDFM:22260	Jean Rostand	IDFM:72490
IDFM:24531	Rosa Parks	IDFM:73798
IDFM:22165	Passy	IDFM:71237
IDFM:463155	Crimée	IDFM:72013
IDFM:24116	Desnouettes	IDFM:71055
IDFM:24401	Canal Saint-Denis	IDFM:72424
IDFM:21907	Michel-Ange - Auteuil	IDFM:71206
IDFM:10219	Terminal 2 Gare	IDFM:73699
IDFM:22115	Place de Clichy	IDFM:71435
IDFM:463081	Madeleine	IDFM:71324
IDFM:478982	Trois Communes	IDFM:69939
IDFM:41850	Robert Wagner	IDFM:422455
IDFM:24432	Faubourg de l'Arche	IDFM:72063
IDFM:463256	Porte Dauphine	IDFM:474152
IDFM:21934	Charonne	IDFM:73647
IDFM:22186	Balard	IDFM:71073
IDFM:463010	Champs-Élysées - Clemenceau	IDFM:71305
IDFM:463233	Pont de Sèvres	IDFM:70698
IDFM:22625	Bobigny - Pablo Picasso	IDFM:72486
IDFM:24133	Porte d'Ivry	IDFM:70636
IDFM:22087	Châtelet	IDFM:71264
IDFM:24108	Balard	IDFM:71073
IDFM:462999	Laumière	IDFM:71957
IDFM:463208	Les Halles	IDFM:73794
IDFM:22163	Sèvres-Lecourbe	IDFM:71144
IDFM:463033	Louis Blanc	IDFM:71407
IDFM:22386	Jussieu	IDFM:71148
IDFM:24407	Porte d'Aubervilliers	IDFM:72434
IDFM:463157	Censier - Daubenton	IDFM:71100
IDFM:21909	Grands Boulevards	IDFM:71326
IDFM:28854	Mairie de Pierrefitte	IDFM:72408
IDFM:22016	Église de Pantin	IDFM:72024
IDFM:463180	Franklin D. Roosevelt	IDFM:71318
IDFM:22262	Gare de Noisy-le-Sec	IDFM:72041
IDFM:486830	Petit-Châtenay	IDFM:69814
IDFM:42107	Les Mobiles	IDFM:72367
IDFM:22214	Ecole Vétérinaire de Maisons-Alfort	IDFM:70522
IDFM:460560	Porte de Vincennes	IDFM:71663
IDFM:22140	Porte d'Orléans	IDFM:70657
IDFM:463056	Créteil - Préfecture	IDFM:70021
IDFM:480286	Pont Cardinet	IDFM:71475
IDFM:21982	Mirabeau	IDFM:71162
IDFM:463109	Asnières - Gennevilliers Les Courtilles	IDFM:72286
IDFM:463079	Châtelet	IDFM:71264
IDFM:463281	Porte de la Chapelle	IDFM:72064
IDFM:25635	Issy - Val de Seine	IDFM:71016
IDFM:23290	Mairie de Villeneuve-la-Garenne	IDFM:72324
IDFM:22039	Pasteur	IDFM:71125
IDFM:483900	Aimé Césaire	IDFM:72491
IDFM:42132	César	IDFM:72366
IDFM:22264	Pont de Bondy	IDFM:72478
IDFM:486832	LaVallée	IDFM:69807
IDFM:22216	Maisons-Alfort - Les Juilliottes	IDFM:70358
IDFM:22014	Bobigny-Pantin - Raymond Queneau	IDFM:72039
IDFM:463111	Belleville	IDFM:71853
IDFM:22085	Concorde	IDFM:71298
IDFM:463182	Gare du Nord	IDFM:71410
IDFM:463058	Grands Boulevards	IDFM:71326
IDFM:463307	Saint-Paul (Le Marais)	IDFM:71222
IDFM:462443	Angélique Compoint - Porte de Montmartre	IDFM:72081
IDFM:22037	Gallieni	IDFM:71817
IDFM:2327	Inovel Parc Nord	IDFM:63717
IDFM:21980	Sèvres - Babylone	IDFM:71203
IDFM:463134	Botzaris	IDFM:71906
IDFM:22062	Mairie d'Issy	IDFM:70671
IDFM:21784	Pointe du Lac	IDFM:69884
IDFM:41673	Georges Millandy	IDFM:420463
IDFM:460558	Coeur d'Orly	IDFM:69577
IDFM:21911	Saint-Augustin	IDFM:73690
IDFM:10217	Parc Px	IDFM:73595
IDFM:25633	Porte de Versailles	IDFM:71045
IDFM:463258	Porte de Champerret	IDFM:71450
IDFM:22138	Saint-Placide	IDFM:71184
IDFM:462976	Carrefour Pleyel	IDFM:72217
IDFM:23440	Les Moulineaux	IDFM:70622
IDFM:463206	Le Peletier	IDFM:478885
IDFM:474424	Orly 4	IDFM:63278
IDFM:21957	Bercy	IDFM:71607
IDFM:463235	Porte d'Italie	IDFM:70596
IDFM:24409	Porte des Lilas	IDFM:71889
IDFM:22239	Carrefour Pleyel	IDFM:72217
IDFM:462953	Gabriel Péri	IDFM:72203
IDFM:24131	Georges Brassens	IDFM:71018
IDFM:22018	Réaumur - Sébastopol	IDFM:73636
IDFM:463277	Porte de Charenton	IDFM:71579
IDFM:463006	Château Landon	IDFM:474149
IDFM:21913	Porte de Montreuil	IDFM:71710
IDFM:42109	Épinay - Orgemont	IDFM:72382
IDFM:24428	Hôtel de Ville de la Courneuve	IDFM:72622
IDFM:460562	Delphine Seyrig	IDFM:73800
IDFM:22159	Strasbourg - Saint-Denis	IDFM:73633
IDFM:463054	Oberkampf	IDFM:71803
IDFM:478978	Rouget de Lisle	IDFM:69846
IDFM:22136	Saint-Germain-des-Prés	IDFM:71216
IDFM:463077	Jussieu	IDFM:71148
IDFM:21984	Cardinal Lemoine	IDFM:71153
IDFM:25637	Porte d'Issy	IDFM:73654
IDFM:413057	Bretagne	IDFM:69888
IDFM:21961	Madeleine	IDFM:71324
IDFM:22043	Rue du Bac	IDFM:71227
IDFM:480290	Mairie de Saint-Ouen	IDFM:72168
IDFM:29894	Aéroport d'Orly	IDFM:63278
IDFM:41852	L'Onde (Maison des Arts)	IDFM:73918
IDFM:28875	Paul Valéry	IDFM:65618
IDFM:462972	Saint-Lazare	IDFM:71370
IDFM:483314	Bagneux - Lucie Aubrac	IDFM:483315
IDFM:463254	Place des Fêtes	IDFM:71885
IDFM:463113	Blanche	IDFM:71420
IDFM:42111	Gilbert Bonnemaison	IDFM:72381
IDFM:22089	Bastille	IDFM:463564
IDFM:24135	Porte Dorée	IDFM:71591
IDFM:463305	Saint-Jacques	IDFM:71041
IDFM:24405	Marie de Miribel	IDFM:73802
IDFM:463231	Pont Marie (Cité des Arts)	IDFM:71217
IDFM:22161	Quai de la Gare	IDFM:71597
IDFM:463136	Boulogne Pont de Saint-Cloud	IDFM:70721
IDFM:24112	Stade Charléty - Porte de Gentilly	IDFM:70605
IDFM:2348	Meudon-la-Forêt	IDFM:69466
IDFM:42134	Pablo Neruda	IDFM:72387
IDFM:23438	Jacques-Henri Lartigue	IDFM:70662
IDFM:463159	Châtelet	IDFM:71264
IDFM:35943	Robert Schuman (Parc Silic Centre)	IDFM:69670
IDFM:486826	Les Peintres	IDFM:69839
IDFM:22111	Porte Dauphine	IDFM:474152
IDFM:22184	Daumesnil	IDFM:71614
IDFM:22241	Saint-Denis - Porte de Paris	IDFM:72285
IDFM:479012	Carle - Darthé	IDFM:69781
IDFM:463029	Porte d'Ivry	IDFM:70636
IDFM:28852	Mairie de Pierrefitte	IDFM:72408
IDFM:41854	Vélizy 2	IDFM:420144
IDFM:462974	Marcadet - Poissonniers	IDFM:71511
IDFM:462439	Epinettes - Pouchet	IDFM:72052
IDFM:22220	Porte de Saint-Ouen	IDFM:72078
IDFM:21959	Châtelet	IDFM:71264
IDFM:480288	Saint-Ouen	IDFM:72126
IDFM:463008	Stalingrad	IDFM:71961
IDFM:22243	Mairie de Saint-Ouen	IDFM:72168
IDFM:462949	Convention	IDFM:71075
IDFM:24110	Porte d'Ivry	IDFM:70636
IDFM:463210	Louise Michel	IDFM:73667
IDFM:35945	Lamartine	IDFM:70036
IDFM:22113	Philippe Auguste	IDFM:71751
IDFM:22182	Dugommier	IDFM:71606
IDFM:23436	Charlebourg	IDFM:72137
IDFM:462951	Porte de Saint-Ouen	IDFM:72078
IDFM:486828	Théâtre La Piscine	IDFM:73764
IDFM:463279	Porte de Montreuil	IDFM:71710
IDFM:21936	Maraîchers	IDFM:71703
IDFM:22218	Saint-Lazare	IDFM:71370
IDFM:478980	Porte de Choisy	IDFM:70604
IDFM:24430	Pont de Bondy	IDFM:72478
IDFM:463184	Gaîté	IDFM:73675
IDFM:463161	Cité	IDFM:71223
IDFM:462997	Gambetta	IDFM:71808
IDFM:462441	Porte de Clichy - Tribunal de Paris	IDFM:71545
IDFM:23294	La Noue	IDFM:72313
IDFM:463031	Aubervilliers-Pantin Quatre Chemins	IDFM:72460
IDFM:22384	Louis Blanc	IDFM:71407
IDFM:22041	Porte de la Chapelle	IDFM:72064
