route_id	trip_headsign	trip_id
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_222
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_223
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_224
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_225
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_239
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_241
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_242
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_243
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_244
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_245
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_246
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_247
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_248
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_250
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_251
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_252
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_253
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_255
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_256
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_257
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_258
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_259
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_260
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_277
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_297
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_317
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_331
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_33
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_360
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_409
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_410
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_411
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_412
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_413
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_414
IDFM:C01371	Château de Vincennes	IDFM:RATP:107769-C01371-COU_RATP_4864461_1078872_415
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_100
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_101
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_102
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_103
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_104
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_105
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_106
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_107
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_109
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_110
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_111
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_113
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_114
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_115
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_116
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_117
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_118
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_119
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_120
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_121
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_122
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_123
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_124
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_127
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_128
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_129
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_130
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_131
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_132
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_133
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_134
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_135
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_136
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_137
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_138
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_193
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_194
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_195
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_196
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_197
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_198
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_199
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_200
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_201
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_202
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_203
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_204
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_205
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_206
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_207
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_208
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_209
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_210
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_211
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_213
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_214
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_215
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_216
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_218
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_219
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_220
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_221
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_222
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_224
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_225
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_226
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_228
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_229
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_230
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_231
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_232
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_234
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_235
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_236
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_237
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_238
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_239
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_240
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_241
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_242
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_243
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_244
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_245
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_246
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_247
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_248
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_249
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_250
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_251
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_252
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_253
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_254
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_255
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_256
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_258
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_259
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_260
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_261
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_262
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_263
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_264
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_265
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_266
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_267
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_268
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_269
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_271
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_272
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_273
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_274
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_275
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_276
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_278
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_279
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_280
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_281
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_282
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_283
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_284
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_285
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_286
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_287
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_288
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_289
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_290
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_291
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_292
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_293
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_294
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_295
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_296
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_298
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_299
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_300
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_301
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_302
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_303
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_304
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_305
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_306
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_307
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_308
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_309
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_310
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_311
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_312
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_313
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_314
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_315
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_316
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_317
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_318
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_319
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_321
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_322
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_323
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_324
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_325
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_326
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_327
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_328
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_329
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_330
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_331
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_332
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_333
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_334
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_335
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_336
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_337
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_338
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_339
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_33
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_341
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_342
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_343
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_344
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_345
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_346
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_347
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_348
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_349
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_34
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_350
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_351
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_352
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_353
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_354
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_35
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_356
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_357
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_358
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_359
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_360
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_361
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_362
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_363
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_365
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_366
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_367
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_368
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_369
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_36
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_370
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_371
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_372
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_373
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_374
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_375
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_376
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_37
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_388
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_389
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_38
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_390
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_393
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_394
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_39
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_40
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_42
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_43
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_44
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_45
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_46
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_47
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_49
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_50
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_51
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_53
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_54
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_55
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_56
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_57
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_58
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_59
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_60
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_61
IDFM:C01371	Château de Vincennes	IDFM:RATP:110303-C01371-COU_RATP_5074864_1078872_62
